# #Time 	 Real 	 Imaginary 	 Amplitude 	 Phase 
# 
9.097142857142864614e+01	-2.944855175894137898e-05	-1.216460586629840575e-05	3.186212228621048938e-05	2.749861570472346362e+00
9.142857142857150166e+01	-2.824680456523421293e-05	-1.028668040534086393e-05	3.006156619186964635e-05	2.792349117058998687e+00
9.188571428571435717e+01	-2.638019622895445001e-05	-7.131676799858965161e-06	2.732719464298867857e-05	2.877562021071812470e+00
9.234285714285721269e+01	-2.357697774122695337e-05	-2.972037538648408055e-06	2.376356216019489271e-05	3.016197287818051631e+00
9.280000000000008242e+01	-1.981693358278698255e-05	1.696597460101143870e-06	1.988942682849890835e-05	3.226997916642053710e+00
9.325714285714293794e+01	-1.529920775713130288e-05	6.230134830057444293e-06	1.651909010801023137e-05	3.528307151866706626e+00
9.371428571428579346e+01	-1.035830645523350391e-05	9.948169344672506539e-06	1.436177516642054444e-05	3.906796207211642002e+00
9.417142857142864898e+01	-5.379509475024150261e-06	1.226822638537564049e-05	1.339583893732310054e-05	4.299146872343748704e+00
9.462857142857150450e+01	-7.496849281354552420e-07	1.283471987863138897e-05	1.285659604461496574e-05	4.654044576902460761e+00
9.508571428571436002e+01	3.153230932093713309e-06	1.160662748999438455e-05	1.202733000306410231e-05	4.977661377879543991e+00
9.554285714285721554e+01	5.966223852243317270e-06	8.870459449005026924e-06	1.069022347247800289e-05	5.304484373726234381e+00
9.600000000000008527e+01	7.385870498169038350e-06	5.164640800297201256e-06	9.012469007537184503e-06	5.672956432944722849e+00
9.645714285714294078e+01	7.257230187238556743e-06	1.136212368195096247e-06	7.345636019856013114e-06	6.127883222468576641e+00
9.691428571428579630e+01	5.657149692200843223e-06	-2.616281869439208211e-06	6.232838314951255829e-06	6.716363652504441006e+00
9.737142857142865182e+01	2.904817519409567364e-06	-5.653271628909908773e-06	6.355898436201324738e-06	7.379331763961598512e+00
9.782857142857150734e+01	-5.230328353095513730e-07	-7.726453825102979039e-06	7.744136624457267324e-06	7.921572292394165160e+00
9.828571428571436286e+01	-4.125997582270913202e-06	-8.746562130613444013e-06	9.670894744209897743e-06	8.294756865312470140e+00
9.874285714285721838e+01	-7.486707700563780277e-06	-8.728871062528124021e-06	1.149973835441145493e-05	8.562926023269550768e+00
9.920000000000008811e+01	-1.030665357872355576e-05	-7.752978946683427474e-06	1.289712334358059727e-05	8.779850873805969513e+00
9.965714285714294363e+01	-1.238492530543486883e-05	-5.945995257623936711e-06	1.373831264838907735e-05	8.977177198764790589e+00
1.001142857142857991e+02	-1.358360190253352675e-05	-3.477686374613682659e-06	1.402171684091096280e-05	9.174140618262795144e+00
1.005714285714286547e+02	-1.381258291243759200e-05	-5.562441969124291689e-07	1.382377858328039376e-05	9.384528877869703578e+00
1.010285714285715102e+02	-1.303940748727051923e-05	2.578570895525963578e-06	1.329192143681040809e-05	9.620011197257834823e+00
1.014857142857143657e+02	-1.131047387797971173e-05	5.667843865178711623e-06	1.265113723838712420e-05	9.889316871386691687e+00
1.019428571428572212e+02	-8.765350673162975990e-06	8.456664426610933721e-06	1.217975967118503750e-05	1.019225411015196592e+01
