# # Time 	 Separation 	 Orbital Phase 
# 
5.993333333000000485e-01	2.996368372837395988e+00	8.511898599973395999e-03
6.019166666999999915e-01	2.996324811040092850e+00	8.611857520171189648e-03
6.045000000000000373e-01	2.996281278170182194e+00	8.711818664681882096e-03
6.070833332999999721e-01	2.996237237572569878e+00	8.812818241193960678e-03
6.096666667000000261e-01	2.996193229527797985e+00	8.913820099075672396e-03
6.122499999999999609e-01	2.996148714801540880e+00	9.015852751983653712e-03
6.148333333000000067e-01	2.996104232255446753e+00	9.117887751870848434e-03
6.174166666999999498e-01	2.996059248073426939e+00	9.220945928153322785e-03
6.199999999999999956e-01	2.996014294700712455e+00	9.324006523720496792e-03
6.225833333000000414e-01	2.995968841736059929e+00	9.428082682991395166e-03
6.251666666999999844e-01	2.995923421211088122e+00	9.532161318281297951e-03
6.277500000000000302e-01	2.995877503136229247e+00	9.637247904804892296e-03
6.303333332999999650e-01	2.995831619132819590e+00	9.742337024093990910e-03
6.329166667000000190e-01	2.995785239618921736e+00	9.848426468988263557e-03
6.354999999999999538e-01	2.995738894809735431e+00	9.954518513388656981e-03
6.380833332999999996e-01	2.995692057527110208e+00	1.006160326465623325e-02
6.406666667000000537e-01	2.995645254583438000e+00	1.016869067901228670e-02
6.432499999999999885e-01	2.995597963200205438e+00	1.027676317145726458e-02
6.458333333000000342e-01	2.995550704791307695e+00	1.038483839763089563e-02
6.484166666999999773e-01	2.995502959973690427e+00	1.049389108335294085e-02
6.510000000000000231e-01	2.995455251766378169e+00	1.060294655635186933e-02
6.535833332999999579e-01	2.995407059178269105e+00	1.071297189032588068e-02
6.561666667000000119e-01	2.995358901837660959e+00	1.082300008936669389e-02
6.587499999999999467e-01	2.995310262141349877e+00	1.093399058113275410e-02
6.613333332999999925e-01	2.995261660330140518e+00	1.104498400159653788e-02
6.639166667000000466e-01	2.995212578185587837e+00	1.115693218655958163e-02
6.664999999999999813e-01	2.995163534564269092e+00	1.126888336772701241e-02
6.690833333000000271e-01	2.995114012629493949e+00	1.138178183867236994e-02
6.716666666999999702e-01	2.995064528856354436e+00	1.149468337061435030e-02
6.742500000000000160e-01	2.995014570786653785e+00	1.160852475674728664e-02
6.768333332999999508e-01	2.994964650517669025e+00	1.172236927887598118e-02
6.794166667000000048e-01	2.994914257966245330e+00	1.183714627726331625e-02
6.820000000000000506e-01	2.994863906854954738e+00	1.195192648103486112e-02
6.845833332999999854e-01	2.994813083473286230e+00	1.206763186444492243e-02
6.871666667000000395e-01	2.994762301170915908e+00	1.218334051842441881e-02
6.897499999999999742e-01	2.994711050607278491e+00	1.229996710298819282e-02
6.923333333000000200e-01	2.994659840762563530e+00	1.241659703348761343e-02
6.949166666999999631e-01	2.994608165662735022e+00	1.253413770607334637e-02
6.975000000000000089e-01	2.994556532920944925e+00	1.265168178172872658e-02
7.000833333000000547e-01	2.994504436925327528e+00	1.277012942491673533e-02
7.026666666999999977e-01	2.994452381927127593e+00	1.288858054438898545e-02
7.052500000000000435e-01	2.994399867670908932e+00	1.300792805494460809e-02
7.078333332999999783e-01	2.994347396050768495e+00	1.312727909554357343e-02
7.104166667000000324e-01	2.994294466162027213e+00	1.324751934338662743e-02
7.129999999999999671e-01	2.994241579548289511e+00	1.336776319273853646e-02
7.155833333000000129e-01	2.994188237649861861e+00	1.348888907667254028e-02
7.181666666999999560e-01	2.994134940664978650e+00	1.361001863233045339e-02
7.207500000000000018e-01	2.994081189375465080e+00	1.373202311541853703e-02
7.233333333000000476e-01	2.994027484637260095e+00	1.385403133363049578e-02
7.259166666999999906e-01	2.993973328570721293e+00	1.397690743295356385e-02
7.285000000000000364e-01	2.993919217692976087e+00	1.409978734461828608e-02
7.310833332999999712e-01	2.993864659458609356e+00	1.422352813619723322e-02
7.336666667000000253e-01	2.993810147049979165e+00	1.434727281477037042e-02
7.362499999999999600e-01	2.993755189252772286e+00	1.447187144787167798e-02
7.388333333000000058e-01	2.993700277917564545e+00	1.459647404262227541e-02
7.414166666999999489e-01	2.993644923158213178e+00	1.472192373982252230e-02
7.439999999999999947e-01	2.993589616495982320e+00	1.484737746168313804e-02
7.465833333000000405e-01	2.993533867370499646e+00	1.497367151212976831e-02
7.491666666999999835e-01	2.993478166976419885e+00	1.509996965177100650e-02
7.517500000000000293e-01	2.993422028074743668e+00	1.522710137769407723e-02
7.543333332999999641e-01	2.993365935538077505e+00	1.535423726920313696e-02
7.569166667000000182e-01	2.993309407443662806e+00	1.548220003611704837e-02
7.594999999999999529e-01	2.993252929346833735e+00	1.561016702773566564e-02
7.620833332999999987e-01	2.993196015637503482e+00	1.573895424902021362e-02
7.646666667000000528e-01	2.993139151557660860e+00	1.586774577135631123e-02
7.672499999999999876e-01	2.993081855805698410e+00	1.599735092007298007e-02
7.698333333000000334e-01	2.993024609314085094e+00	1.612696044623307401e-02
7.724166666999999764e-01	2.992966933087525483e+00	1.625737708918130117e-02
7.750000000000000222e-01	2.992909307750680536e+00	1.638779817188760687e-02
7.775833332999999570e-01	2.992851253611118700e+00	1.651901991706926712e-02
7.801666667000000110e-01	2.992793250989630227e+00	1.665024616965790627e-02
7.827499999999999458e-01	2.992734822492414626e+00	1.678226667263647137e-02
7.853333332999999916e-01	2.992676446140269952e+00	1.691429174718145356e-02
7.879166667000000457e-01	2.992617644834142610e+00	1.704710471430272850e-02
7.904999999999999805e-01	2.992558898298712133e+00	1.717992230903076303e-02
7.930833333000000263e-01	2.992499728725298791e+00	1.731352147595871180e-02
7.956666666999999693e-01	2.992440612547837109e+00	1.744712535592667438e-02
7.982500000000000151e-01	2.992381076243459059e+00	1.758150454185157183e-02
8.008333332999999499e-01	2.992321594958333719e+00	1.771588850551704050e-02
8.034166667000000039e-01	2.992261694452663878e+00	1.785104157694753294e-02
8.060000000000000497e-01	2.992201849587791784e+00	1.798619948653926853e-02
8.085833332999999845e-01	2.992141588402154717e+00	1.812212032694391489e-02
8.111666667000000386e-01	2.992081382478477103e+00	1.825804608855624567e-02
8.137499999999999734e-01	2.992020763128381500e+00	1.839472865362556595e-02
8.163333333000000192e-01	2.991960199659042363e+00	1.853141620347413879e-02
8.189166666999999622e-01	2.991899223653983864e+00	1.866885451813042954e-02
8.215000000000000080e-01	2.991838304147156791e+00	1.880629788446824824e-02
8.240833333000000538e-01	2.991776975990288800e+00	1.894448602471855009e-02
8.266666666999999968e-01	2.991715703947956939e+00	1.908267929298082533e-02
8.292500000000000426e-01	2.991654024137313517e+00	1.922161142953775562e-02
8.318333332999999774e-01	2.991592402055613054e+00	1.936054875775417017e-02
8.344166667000000315e-01	2.991530373082900596e+00	1.950021911529518925e-02
8.369999999999999662e-01	2.991468404451766538e+00	1.963989472127613059e-02
8.395833333000000120e-01	2.991406029801946698e+00	1.978029757413506118e-02
8.421666666999999551e-01	2.991343715105503787e+00	1.992070575494287593e-02
8.447500000000000009e-01	2.991280997258356944e+00	2.006183546028218051e-02
8.473333333000000467e-01	2.991218339973982232e+00	2.020297055636182532e-02
8.499166666999999897e-01	2.991155281402554600e+00	2.034482152424924722e-02
8.525000000000000355e-01	2.991092283001853591e+00	2.048667795238658801e-02
8.550833332999999703e-01	2.991028886171419821e+00	2.062924462916622056e-02
8.576666667000000244e-01	2.990965551118181409e+00	2.077181683190016531e-02
8.602499999999999591e-01	2.990901818487209152e+00	2.091509371674987738e-02
8.628333333000000049e-01	2.990838146238219863e+00	2.105837620402013777e-02
8.654166666999999480e-01	2.990774080256461520e+00	2.120235781909497741e-02
8.679999999999999938e-01	2.990710075259273459e+00	2.134634509902338245e-02
8.705833333000000396e-01	2.990645677368707123e+00	2.149102600975840577e-02
8.731666666999999826e-01	2.990581341063714760e+00	2.163571265107082017e-02
8.757500000000000284e-01	2.990516613697384862e+00	2.178108744215614956e-02
8.783333332999999632e-01	2.990451949515984253e+00	2.192646802874433434e-02
8.809166667000000173e-01	2.990386895100089593e+00	2.207253134104772418e-02
8.834999999999999520e-01	2.990321904466195058e+00	2.221860051082665335e-02
8.860833332999999978e-01	2.990256525418765854e+00	2.236534702142259010e-02
8.886666667000000519e-01	2.990191210748948780e+00	2.251209945799144754e-02
8.912499999999999867e-01	2.990125509481134980e+00	2.265952390016243850e-02
8.938333333000000325e-01	2.990059872184446466e+00	2.280695433757828558e-02
8.964166666999999755e-01	2.989993851099184141e+00	2.295505148079535554e-02
8.990000000000000213e-01	2.989927894576585476e+00	2.310315468417530396e-02
9.015833332999999561e-01	2.989861555070215005e+00	2.325191936182710931e-02
9.041666667000000102e-01	2.989795280716090353e+00	2.340069016448692238e-02
9.067499999999999449e-01	2.989728626175941706e+00	2.355011722738697966e-02
