# # Time 	 R_dot 	 Theta_dot 
# 
2.816349999999999909e+01	-1.325554972407502231e-02	4.003953832224471654e-01
2.816608332999999931e+01	-1.324407278253367237e-02	4.004114563082168399e-01
2.816866667000000035e+01	-1.323254035630366462e-02	4.004286210684202540e-01
2.817125000000000057e+01	-1.322108208919813878e-02	4.004448709805273343e-01
2.817383333000000079e+01	-1.320956874372350258e-02	4.004621783804798718e-01
2.817641666999999828e+01	-1.319812930684817476e-02	4.004785699368169083e-01
2.817899999999999849e+01	-1.318663372825068340e-02	4.004960123557742002e-01
2.818158332999999871e+01	-1.317521174020632076e-02	4.005125238927976783e-01
2.818416666999999975e+01	-1.316373404932054229e-02	4.005300648697211474e-01
2.818674999999999997e+01	-1.315232970238799752e-02	4.005466725051340382e-01
2.818933333000000019e+01	-1.314087033266225779e-02	4.005643681904088038e-01
2.819191667000000123e+01	-1.312948417272562576e-02	4.005811277174285978e-01
2.819450000000000145e+01	-1.311804301563396398e-02	4.005989667460206349e-01
2.819708333000000167e+01	-1.310667509449049348e-02	4.006158802850289247e-01
2.819966666999999916e+01	-1.309525286414430813e-02	4.006338524080681474e-01
2.820224999999999937e+01	-1.308390395260618060e-02	4.006508989350995864e-01
2.820483332999999959e+01	-1.307250024392623763e-02	4.006690263155173182e-01
2.820741667000000064e+01	-1.306116964650917006e-02	4.006862305097559918e-01
2.821000000000000085e+01	-1.304978363904787247e-02	4.007045139096898634e-01
2.821258333000000107e+01	-1.303847055015285895e-02	4.007218738011871784e-01
2.821516666999999856e+01	-1.302710287362505645e-02	4.007402903132367133e-01
2.821774999999999878e+01	-1.301580777884006959e-02	4.007577806448555657e-01
2.822033332999999899e+01	-1.300445783644385393e-02	4.007763324769381685e-01
2.822291667000000004e+01	-1.299318040878056496e-02	4.007939552055062582e-01
2.822550000000000026e+01	-1.298184857148039148e-02	4.008126607417626941e-01
2.822808333000000047e+01	-1.297058910083831104e-02	4.008304376109930178e-01
2.823066667000000152e+01	-1.295927515586421837e-02	4.008492848512347773e-01
2.823325000000000173e+01	-1.294803342368772321e-02	4.008672049030038709e-01
2.823583332999999840e+01	-1.293673620719545600e-02	4.008861878349461172e-01
2.823841666999999944e+01	-1.292551087941099484e-02	4.009042433615710999e-01
2.824099999999999966e+01	-1.291423190014778094e-02	4.009233788505676688e-01
2.824358332999999988e+01	-1.290302479789226346e-02	4.009415843737022533e-01
2.824616667000000092e+01	-1.289176440810744541e-02	4.009608507419098467e-01
2.824875000000000114e+01	-1.288057609916574454e-02	4.009791865901958796e-01
2.825133333000000135e+01	-1.286933388851096115e-02	4.009985857978543011e-01
2.825391666999999885e+01	-1.285816369130808080e-02	4.010170517264333712e-01
2.825649999999999906e+01	-1.284693914095002588e-02	4.010365886803234359e-01
2.825908332999999928e+01	-1.283578634807527354e-02	4.010551915324246375e-01
2.826166667000000032e+01	-1.282457953268674802e-02	4.010748706353726156e-01
2.826425000000000054e+01	-1.281344415950365356e-02	4.010936186052800889e-01
2.826683333000000076e+01	-1.280225492243653763e-02	4.011134413409683241e-01
2.826941666999999825e+01	-1.279113696696812866e-02	4.011323337694385205e-01
2.827199999999999847e+01	-1.277996528942880114e-02	4.011522961999688941e-01
2.827458332999999868e+01	-1.276886477802345772e-02	4.011713283485072723e-01
2.827716666999999973e+01	-1.275771069195812298e-02	4.011914344752476325e-01
2.827974999999999994e+01	-1.274662764359051244e-02	4.012106095150209106e-01
2.828233333000000016e+01	-1.273549110192629362e-02	4.012308202287362957e-01
2.828491667000000120e+01	-1.272442555926509879e-02	4.012500891429665040e-01
2.828750000000000142e+01	-1.271330674097889690e-02	4.012704233628026640e-01
2.829008333000000164e+01	-1.270225875655698125e-02	4.012898149837011430e-01
2.829266666999999913e+01	-1.269115752426844268e-02	4.013102906013135129e-01
2.829524999999999935e+01	-1.268012708461362797e-02	4.013298256068079661e-01
2.829783332999999956e+01	-1.266904370192305923e-02	4.013504338453873777e-01
2.830041667000000061e+01	-1.265803101591842991e-02	4.013701079811336503e-01
2.830300000000000082e+01	-1.264696474100100894e-02	4.013908533768933973e-01
2.830558333000000104e+01	-1.263572865351568486e-02	4.014391784151926101e-01
2.830816666999999853e+01	-1.262467738882674072e-02	4.014601053569775702e-01
2.831074999999999875e+01	-1.261369544484641607e-02	4.014801064968689936e-01
2.831333332999999897e+01	-1.260266185203846347e-02	4.015011682235284374e-01
2.831591667000000001e+01	-1.259169834522730867e-02	4.015212902198931344e-01
2.831850000000000023e+01	-1.258068261994692294e-02	4.015424947751534690e-01
2.832108333000000044e+01	-1.256973708328705530e-02	4.015627633224572723e-01
2.832366667000000149e+01	-1.255873828349483509e-02	4.015841075111312719e-01
2.832625000000000171e+01	-1.254780954698184701e-02	4.016045147956318062e-01
2.832883332999999837e+01	-1.253682799056190546e-02	4.016259802314667282e-01
2.833141666999999941e+01	-1.252591620812126653e-02	4.016465071634359729e-01
2.833399999999999963e+01	-1.251495202395442458e-02	4.016681025809719086e-01
2.833658332999999985e+01	-1.250405749668057412e-02	4.016887556556434369e-01
2.833916667000000089e+01	-1.249310991304792250e-02	4.017104715959422534e-01
2.834175000000000111e+01	-1.248223113891111513e-02	4.017312298258751135e-01
2.834433333000000133e+01	-1.247129721731709759e-02	4.017529843759909958e-01
2.834691666999999882e+01	-1.246043259263207408e-02	4.017737889246362770e-01
2.834949999999999903e+01	-1.244951838801512667e-02	4.017957249670513487e-01
2.835208332999999925e+01	-1.243867268416565947e-02	4.018167012924204751e-01
2.835466667000000029e+01	-1.242777319861185226e-02	4.018387298683697151e-01
2.835725000000000051e+01	-1.241694304006556171e-02	4.018598174041717042e-01
2.835983333000000073e+01	-1.240606197777387697e-02	4.018819864649846862e-01
2.836241667000000177e+01	-1.239524998207254883e-02	4.019032129490303640e-01
2.836499999999999844e+01	-1.238438674871210343e-02	4.019255258282286025e-01
2.836758332999999865e+01	-1.237359277824854296e-02	4.019468998450287933e-01
2.837016666999999970e+01	-1.236274655359465534e-02	4.019693494319533378e-01
2.837274999999999991e+01	-1.235196938993100325e-02	4.019908611520336961e-01
2.837533333000000013e+01	-1.234114016864928422e-02	4.020134383643804710e-01
2.837791667000000118e+01	-1.233037971448682976e-02	4.020350745637198409e-01
2.838050000000000139e+01	-1.231956765415278578e-02	4.020577817747182370e-01
2.838308333000000161e+01	-1.230882412774506052e-02	4.020795446818901109e-01
2.838566666999999910e+01	-1.229869563704823199e-02	4.020943240876068692e-01
2.838824999999999932e+01	-1.228796847303999761e-02	4.021162507720388857e-01
2.839083332999999953e+01	-1.227718923064913085e-02	4.021392396042447470e-01
2.839341667000000058e+01	-1.226647823942975460e-02	4.021612829770895847e-01
2.839600000000000080e+01	-1.225571579424517867e-02	4.021843936255034002e-01
2.839858333000000101e+01	-1.224502161996520594e-02	4.022065583924868126e-01
2.840116666999999850e+01	-1.223427705411166133e-02	4.022298169995484618e-01
2.840374999999999872e+01	-1.222360053175586096e-02	4.022521303240806367e-01
2.840633332999999894e+01	-1.221286640197660929e-02	4.022754441154430260e-01
2.840891666999999998e+01	-1.220219842275491531e-02	4.022977877004746960e-01
2.841150000000000020e+01	-1.219148398259708131e-02	4.023212204415326787e-01
2.841408333000000042e+01	-1.218084006894144117e-02	4.023437269460312660e-01
2.841666667000000146e+01	-1.217017670805539513e-02	4.023676669904905912e-01
2.841925000000000168e+01	-1.215958688480537654e-02	4.023907233600733102e-01
2.842183332999999834e+01	-1.214892019053896537e-02	4.024145847860598479e-01
2.842441666999999939e+01	-1.213832112833740894e-02	4.024374966220479743e-01
2.842699999999999960e+01	-1.212763633744724789e-02	4.024610674456267079e-01
2.842958332999999982e+01	-1.211701242030970883e-02	4.024836189203463421e-01
2.843216667000000086e+01	-1.210635760955726219e-02	4.025075243782078038e-01
2.843475000000000108e+01	-1.209576180141430125e-02	4.025303893114654530e-01
2.843733333000000130e+01	-1.208511998363363815e-02	4.025543481944173219e-01
2.843991666999999879e+01	-1.207454508292104579e-02	4.025773462982923934e-01
2.844249999999999901e+01	-1.206392857752207337e-02	4.026014622583879987e-01
2.844508332999999922e+01	-1.205338457196488723e-02	4.026246877356730591e-01
2.844766667000000027e+01	-1.204279606415828256e-02	4.026492218284363767e-01
2.845025000000000048e+01	-1.203227681760210728e-02	4.026728623941660534e-01
2.845283333000000070e+01	-1.202168629671192951e-02	4.026973728213079640e-01
2.845541667000000174e+01	-1.201116209839042659e-02	4.027209418026466703e-01
2.845799999999999841e+01	-1.200059155750626307e-02	4.027453307834187313e-01
2.846058332999999863e+01	-1.199004047006155607e-02	4.027688909355344182e-01
2.846316666999999967e+01	-1.197949737806889084e-02	4.027934774834319720e-01
2.846574999999999989e+01	-1.196902174233602234e-02	4.028170491662261821e-01
2.846833333000000010e+01	-1.195849064488116627e-02	4.028417630555280460e-01
2.847091667000000115e+01	-1.194802792189746977e-02	4.028655271187235321e-01
2.847350000000000136e+01	-1.193750815108017387e-02	4.028903537680246782e-01
2.847608333000000158e+01	-1.192705358568095161e-02	4.029142404457297100e-01
2.847866666999999907e+01	-1.191654810940769721e-02	4.029391368292871145e-01
2.848124999999999929e+01	-1.190610682132501284e-02	4.029630626900053136e-01
2.848383332999999951e+01	-1.189561955536605660e-02	4.029880393007326256e-01
2.848641667000000055e+01	-1.188519819916575467e-02	4.030120498434131560e-01
2.848900000000000077e+01	-1.187472890556435894e-02	4.030372202603108578e-01
2.849158333000000098e+01	-1.186432599593863907e-02	4.030614276363024273e-01
2.849416666999999848e+01	-1.185387046746598505e-02	4.030866750701520562e-01
2.849674999999999869e+01	-1.184348131523586117e-02	4.031109755141873419e-01
2.849933332999999891e+01	-1.183304421194883264e-02	4.031363680931414062e-01
2.850191666999999995e+01	-1.182267309715738859e-02	4.031608114468245851e-01
2.850450000000000017e+01	-1.181225480543201915e-02	4.031863748901028943e-01
2.850708333000000039e+01	-1.180190285275148875e-02	4.032109925182633114e-01
2.850966667000000143e+01	-1.179150044644962196e-02	4.032366776823113064e-01
2.851225000000000165e+01	-1.178116417911466950e-02	4.032614173160396498e-01
2.851483332999999831e+01	-1.177077666391918541e-02	4.032872011667567591e-01
2.851741666999999936e+01	-1.176045427405447534e-02	4.033120245651108937e-01
2.851999999999999957e+01	-1.175008074949597525e-02	4.033379018351285761e-01
2.852258332999999979e+01	-1.173977151163280164e-02	4.033628079431281210e-01
2.852516667000000083e+01	-1.172941009460502955e-02	4.033887564633251155e-01
2.852775000000000105e+01	-1.171911229936902984e-02	4.034137236915553704e-01
2.853033333000000127e+01	-1.170876490007193189e-02	4.034397546812069080e-01
2.853291666999999876e+01	-1.169848126899345440e-02	4.034648076554333551e-01
2.853549999999999898e+01	-1.168815098105502846e-02	4.034909702559119071e-01
2.853808332999999919e+01	-1.167788533895961454e-02	4.035161660351873625e-01
2.854066667000000024e+01	-1.166757260674000131e-02	4.035424571402446703e-01
2.854325000000000045e+01	-1.165732547081465252e-02	4.035677932051482952e-01
2.854583333000000067e+01	-1.164703061840374233e-02	4.035942019303356831e-01
2.854841667000000172e+01	-1.163680140359248626e-02	4.036196547970147819e-01
2.855099999999999838e+01	-1.162652273238515277e-02	4.036461743633305010e-01
2.855358332999999860e+01	-1.161630930169003754e-02	4.036717318135245036e-01
2.855616666999999964e+01	-1.160604711605472267e-02	4.036983514731167788e-01
2.855874999999999986e+01	-1.159584965270992266e-02	4.037240023443359749e-01
2.856133333000000007e+01	-1.158560380176018936e-02	4.037507376715087637e-01
2.856391667000000112e+01	-1.157542245728441534e-02	4.037765083949798606e-01
2.856650000000000134e+01	-1.156519101702520140e-02	4.038033659286272004e-01
2.856908333000000155e+01	-1.155502317640406951e-02	4.038292544880518475e-01
2.857166666999999904e+01	-1.154480437454574911e-02	4.038562032291437842e-01
2.857424999999999926e+01	-1.153464846200400080e-02	4.038821865702966751e-01
2.857683332999999948e+01	-1.152444369695828849e-02	4.039092592047837660e-01
2.857941667000000052e+01	-1.151430207693388170e-02	4.039353648328117830e-01
2.858200000000000074e+01	-1.150411513697903627e-02	4.039625648970800453e-01
2.858458333000000096e+01	-1.149399200254316508e-02	4.039888036246249148e-01
2.858716666999999845e+01	-1.148381961931817241e-02	4.040161207024142720e-01
2.858974999999999866e+01	-1.147371113618711989e-02	4.040424769065618649e-01
2.859233332999999888e+01	-1.146355457872307720e-02	4.040698995952261008e-01
2.859491666999999993e+01	-1.145346199437075746e-02	4.040963549407886046e-01
2.859750000000000014e+01	-1.144331062740826764e-02	4.041252937797620293e-01
2.860008333000000036e+01	-1.143323420204579895e-02	4.041518478088036437e-01
2.860266667000000140e+01	-1.142310823056432931e-02	4.041794591688768201e-01
2.860525000000000162e+01	-1.141304584705878783e-02	4.042060935855878445e-01
2.860783332999999828e+01	-1.140293592836573097e-02	4.042338051932660714e-01
2.861041666999999933e+01	-1.139288907521679092e-02	4.042605396086589309e-01
2.861299999999999955e+01	-1.138279439523537731e-02	4.042883661321113320e-01
2.861558332999999976e+01	-1.137276284614072673e-02	4.043152220209859649e-01
2.861816667000000081e+01	-1.136268378986634957e-02	4.043431661904038354e-01
2.862075000000000102e+01	-1.135266780452780754e-02	4.043701419698145227e-01
2.862333333000000124e+01	-1.134260441425232087e-02	4.043981769019046602e-01
2.862591666999999873e+01	-1.133260410561618553e-02	4.044252390202375258e-01
2.862849999999999895e+01	-1.132255693183822735e-02	4.044533656927581933e-01
2.863108332999999917e+01	-1.131257291110845768e-02	4.044805153136394327e-01
2.863366667000000021e+01	-1.130254217494312818e-02	4.045087562199144449e-01
2.863625000000000043e+01	-1.129257457436728430e-02	4.045360228260095337e-01
2.863883333000000064e+01	-1.128255935944128679e-02	4.045643784032303958e-01
2.864141667000000169e+01	-1.127260699658337410e-02	4.045917633072279029e-01
2.864399999999999835e+01	-1.126260667349640761e-02	4.046202176662802019e-01
2.864658332999999857e+01	-1.125266886840676356e-02	4.046477006996079262e-01
2.864916666999999961e+01	-1.124268437110327416e-02	4.046762633519132568e-01
2.865174999999999983e+01	-1.123276229441840662e-02	4.047038533367827706e-01
2.865433333000000005e+01	-1.122279370622172520e-02	4.047325322950396376e-01
2.865691667000000109e+01	-1.121288752537279339e-02	4.047602380473772077e-01
2.865950000000000131e+01	-1.120293381870920459e-02	4.047890121901546734e-01
2.866208333000000152e+01	-1.119304237818216988e-02	4.048168111943564740e-01
2.866466666999999902e+01	-1.118310424050489998e-02	4.048456770476755451e-01
2.866724999999999923e+01	-1.117322812201172744e-02	4.048735633203663364e-01
2.866983332999999945e+01	-1.116330432565605484e-02	4.049025296997685319e-01
2.867241667000000049e+01	-1.115344247630141103e-02	4.049305163398675966e-01
2.867500000000000071e+01	-1.114353466309536342e-02	4.049595855962477842e-01
2.867758333000000093e+01	-1.113368863884607249e-02	4.049876758509186048e-01
2.868016666999999842e+01	-1.112379601065405406e-02	4.050168341913215064e-01
2.868274999999999864e+01	-1.111396521022970166e-02	4.050450115967571540e-01
2.868533332999999885e+01	-1.110408742687980441e-02	4.050742548376977670e-01
2.868791666999999990e+01	-1.109427121914472250e-02	4.051025139033671563e-01
2.869050000000000011e+01	-1.108440800795501384e-02	4.051318480959379409e-01
2.869308333000000033e+01	-1.107460631380913912e-02	4.051601979816518151e-01
2.869566667000000137e+01	-1.106476047017068524e-02	4.051896459328424016e-01
2.869825000000000159e+01	-1.105497644923974891e-02	4.052181159516684561e-01
2.870083332999999826e+01	-1.104514714972256589e-02	4.052476845752999157e-01
2.870341666999999930e+01	-1.103537983936673898e-02	4.052762818163410108e-01
2.870599999999999952e+01	-1.102556452294666325e-02	4.053059495289850211e-01
2.870858332999999973e+01	-1.101581055581471805e-02	4.053346406658562273e-01
2.871116667000000078e+01	-1.100600894249132225e-02	4.053643771066880452e-01
2.871375000000000099e+01	-1.099626801147727401e-02	4.053931266203859574e-01
2.871633333000000121e+01	-1.098648215594930956e-02	4.054229494550379842e-01
2.871891666999999870e+01	-1.097675709228201901e-02	4.054517808633481546e-01
2.872149999999999892e+01	-1.096698765620426549e-02	4.054817095782389247e-01
2.872408332999999914e+01	-1.095727947959422230e-02	4.055106534474764435e-01
2.872666667000000018e+01	-1.094752547662099056e-02	4.055406868825023325e-01
2.872925000000000040e+01	-1.093783275830921900e-02	4.055697412273174818e-01
2.873183333000000061e+01	-1.092809354343620386e-02	4.055998666398836772e-01
2.873441667000000166e+01	-1.091841514455426862e-02	4.056290106393313222e-01
2.873699999999999832e+01	-1.090869085064229659e-02	4.056592241704445878e-01
2.873958332999999854e+01	-1.089902711015164685e-02	4.056884522418469641e-01
2.874216666999999958e+01	-1.088931797558787690e-02	4.057187571147012339e-01
2.874474999999999980e+01	-1.087966924921223572e-02	4.057480728092190958e-01
2.874733333000000002e+01	-1.086997486796988273e-02	4.057784599442136875e-01
2.874991667000000106e+01	-1.086034087298169346e-02	4.058078573034256120e-01
2.875250000000000128e+01	-1.085066166841325633e-02	4.058383285501419024e-01
2.875508333000000150e+01	-1.084104283381194522e-02	4.058678090285440243e-01
2.875766666999999899e+01	-1.083137927985148262e-02	4.058983714688307876e-01
2.876024999999999920e+01	-1.082177611902083482e-02	4.059279449484879398e-01
2.876283332999999942e+01	-1.081212798973823531e-02	4.059586035243171742e-01
2.876541667000000047e+01	-1.080254024705869058e-02	4.059882747285252225e-01
2.876800000000000068e+01	-1.079290725928534582e-02	4.060190228802871282e-01
2.877058333000000090e+01	-1.078333443816250486e-02	4.060487837333899286e-01
2.877316666999999839e+01	-1.077371615507266914e-02	4.060796170477163902e-01
2.877574999999999861e+01	-1.076415777448681312e-02	4.061094601800450676e-01
2.877833332999999882e+01	-1.075455400161941591e-02	4.061403729847796740e-01
2.878091666999999987e+01	-1.074500951679252872e-02	4.061702891404661564e-01
2.878350000000000009e+01	-1.073541827259081455e-02	4.062012632218451880e-01
2.878608333000000030e+01	-1.072588619675837046e-02	4.062312379924733485e-01
2.878866667000000135e+01	-1.071630960569165333e-02	4.062622855950183132e-01
2.879125000000000156e+01	-1.070679205181582737e-02	4.062923303513639728e-01
2.879383332999999823e+01	-1.069723097213227600e-02	4.063234464399846924e-01
2.879641666999999927e+01	-1.068772942329945796e-02	4.063535620942597681e-01
2.879899999999999949e+01	-1.067818403733154613e-02	4.063847664679266503e-01
2.880158332999999971e+01	-1.066869848655617459e-02	4.064149763499435020e-01
2.880416667000000075e+01	-1.065916871439491140e-02	4.064462559039295209e-01
2.880675000000000097e+01	-1.064969874490484351e-02	4.064765348450216642e-01
2.880933333000000118e+01	-1.064018338114122199e-02	4.065078726585947266e-01
2.881191666999999867e+01	-1.063072678888720562e-02	4.065382151661414700e-01
2.881449999999999889e+01	-1.062122384816860388e-02	4.065696636010565634e-01
2.881708332999999911e+01	-1.061177986433165139e-02	4.066001125621188650e-01
2.881966667000000015e+01	-1.060229306315330598e-02	4.066316352611168972e-01
2.882225000000000037e+01	-1.059286476455823488e-02	4.066621654118287577e-01
2.882483333000000059e+01	-1.058339258435926460e-02	4.066937597014467221e-01
2.882741667000000163e+01	-1.057397955701057726e-02	4.067243550736316382e-01
2.882999999999999829e+01	-1.056452284704402847e-02	4.067560323999552807e-01
2.883258332999999851e+01	-1.055512518590062156e-02	4.067867126012293388e-01
2.883516666999999956e+01	-1.054568330570710734e-02	4.068184845279776418e-01
2.883774999999999977e+01	-1.053630033946400570e-02	4.068492594969194132e-01
2.884033332999999999e+01	-1.052687339123827177e-02	4.068811052605724732e-01
2.884291667000000103e+01	-1.051750515319695850e-02	4.069119564521870847e-01
2.884550000000000125e+01	-1.050809314257160169e-02	4.069438912293941724e-01
2.884808333000000147e+01	-1.049873969398491119e-02	4.069748297790181657e-01
2.885066666999999896e+01	-1.048934234311635870e-02	4.070068572468142354e-01
2.885324999999999918e+01	-1.048000342621348453e-02	4.070378904837273493e-01
2.885583332999999939e+01	-1.047062062395563709e-02	4.070700075861518608e-01
2.885841667000000044e+01	-1.046129609683572534e-02	4.071011298470889606e-01
2.886100000000000065e+01	-1.045192707532242166e-02	4.071332575112069363e-01
2.886358333000000087e+01	-1.044261594954245392e-02	4.071643613295314323e-01
2.886616666999999836e+01	-1.043326162319158784e-02	4.071965143905422191e-01
2.886874999999999858e+01	-1.042396537222503063e-02	4.072276539855867461e-01
2.887133332999999880e+01	-1.041462628320292960e-02	4.072599272499250467e-01
2.887391666999999984e+01	-1.040534515169487528e-02	4.072911793660765611e-01
2.887650000000000006e+01	-1.039602063737119463e-02	4.073234914018039055e-01
2.887908333000000027e+01	-1.038675435554941434e-02	4.073548102826617390e-01
2.888166667000000132e+01	-1.037744501134627365e-02	4.073872325663862592e-01
2.888425000000000153e+01	-1.036819355550161123e-02	4.074186512843761543e-01
2.888683333000000175e+01	-1.035889833919236523e-02	4.074511253887352358e-01
2.888941666999999924e+01	-1.034966089440694618e-02	4.074825992600766278e-01
2.889199999999999946e+01	-1.034038014489276937e-02	4.075151565056290837e-01
2.889458332999999968e+01	-1.033115686067931360e-02	4.075467061089113607e-01
2.889716667000000072e+01	-1.032188993839447920e-02	4.075792815968174443e-01
2.889975000000000094e+01	-1.031268036665317599e-02	4.076108367086447304e-01
2.890233333000000115e+01	-1.030342790886968306e-02	4.076434659676885786e-01
2.890491666999999865e+01	-1.029423266131589305e-02	4.076750753470287369e-01
2.890749999999999886e+01	-1.028499462373965410e-02	4.077077632581435074e-01
2.891008332999999908e+01	-1.027581391916212485e-02	4.077394321573341029e-01
2.891266667000000012e+01	-1.026659080189399990e-02	4.077722005548615192e-01
2.891525000000000034e+01	-1.025742501601012435e-02	4.078039666911328354e-01
2.891783333000000056e+01	-1.024821669821878063e-02	4.078368393769869482e-01
2.892041667000000160e+01	-1.023906574314626186e-02	4.078687107960923264e-01
2.892299999999999827e+01	-1.022987247295083398e-02	4.079016414721398087e-01
2.892558332999999848e+01	-1.022073646743429549e-02	4.079335736251388234e-01
2.892816666999999953e+01	-1.021155777949443559e-02	4.079665886150804499e-01
2.893074999999999974e+01	-1.020243620693198246e-02	4.079985969191185502e-01
2.893333332999999996e+01	-1.019327210000637272e-02	4.080316819584569599e-01
2.893591667000000101e+01	-1.018416493162783119e-02	4.080637591375999573e-01
2.893850000000000122e+01	-1.017501522974494435e-02	4.080969090762921470e-01
2.894108333000000144e+01	-1.016592227767543731e-02	4.081290480663307130e-01
2.894366666999999893e+01	-1.015678671723072371e-02	4.081622554891979338e-01
2.894624999999999915e+01	-1.014770775546378068e-02	4.081944487716605563e-01
2.894883332999999936e+01	-1.013858638504676855e-02	4.082277200815930263e-01
2.895141667000000041e+01	-1.012952146701554153e-02	4.082599777468359226e-01
2.895400000000000063e+01	-1.012041435987369974e-02	4.082933235697860375e-01
2.895658333000000084e+01	-1.011136365566573173e-02	4.083256583484254909e-01
2.895916666999999833e+01	-1.010227097621154736e-02	4.083590759286335192e-01
2.896174999999999855e+01	-1.009323466199104832e-02	4.083914841947349217e-01
2.896433332999999877e+01	-1.008415639281342105e-02	4.084249664257770807e-01
2.896691666999999981e+01	-1.007513445917624338e-02	4.084574380605038857e-01
2.896950000000000003e+01	-1.006607054234740992e-02	4.084909825914723736e-01
2.897208333000000025e+01	-1.005706279855307986e-02	4.085235122941300312e-01
2.897466667000000129e+01	-1.004801337268162141e-02	4.085571239770434127e-01
2.897725000000000151e+01	-1.003902035032764629e-02	4.085897264578006172e-01
2.897983333000000172e+01	-1.002998669886772352e-02	4.086234374885033827e-01
2.898241666999999921e+01	-1.002100873291612848e-02	4.086561293264879269e-01
2.898499999999999943e+01	-1.001197984859667801e-02	4.086896990851603406e-01
2.898758332999999965e+01	-1.000300512647671856e-02	4.087222101239020855e-01
2.899016667000000069e+01	-9.994001733142188204e-03	4.087560254183916775e-01
2.899275000000000091e+01	-9.985058194906777998e-03	4.087889068922267999e-01
2.899533333000000113e+01	-9.976098496423077208e-03	4.088234606749595601e-01
2.899791666999999862e+01	-9.967198958637070796e-03	4.088570927543267453e-01
2.900049999999999883e+01	-9.958222911141047240e-03	4.088908826066367519e-01
2.900308332999999905e+01	-9.949302367537323638e-03	4.089235937832045309e-01
2.900566667000000010e+01	-9.940318810338459599e-03	4.089567482282927546e-01
2.900825000000000031e+01	-9.931382414739731157e-03	4.089886567126328476e-01
2.901083333000000053e+01	-9.922415954471696525e-03	4.090223195741989337e-01
2.901341667000000157e+01	-9.913497538361279449e-03	4.090548213174648451e-01
2.901599999999999824e+01	-9.904558851029037977e-03	4.090890204861903912e-01
2.901858332999999845e+01	-9.895680016421808806e-03	4.091224091040910338e-01
2.902116666999999950e+01	-9.886771580264632278e-03	4.091571012953672537e-01
2.902374999999999972e+01	-9.877923943431914447e-03	4.091910166982020702e-01
2.902633332999999993e+01	-9.869011402173572672e-03	4.092253291364731371e-01
2.902891667000000098e+01	-9.860155037374010792e-03	4.092586113990359653e-01
2.903150000000000119e+01	-9.851254205239211303e-03	4.092923864570673365e-01
2.903408333000000141e+01	-9.842405975402904530e-03	4.093249439357276587e-01
2.903666666999999890e+01	-9.833531523298992202e-03	4.093589707439190262e-01
2.903924999999999912e+01	-9.824711555835103499e-03	4.093918460449335051e-01
2.904183332999999934e+01	-9.815848981733502066e-03	4.094262128708763826e-01
2.904441667000000038e+01	-9.807043066367303677e-03	4.094596208115455216e-01
2.904700000000000060e+01	-9.798189952968576130e-03	4.094940687959678915e-01
2.904958333000000081e+01	-9.789391507705748688e-03	4.095276083263191813e-01
2.905216666999999831e+01	-9.780552363692808157e-03	4.095620985271816727e-01
2.905474999999999852e+01	-9.771766651236114820e-03	4.095955948778028932e-01
2.905733332999999874e+01	-9.762942893868139377e-03	4.096301145942618516e-01
2.905991666999999978e+01	-9.754173524723701652e-03	4.096635942247228157e-01
2.906250000000000000e+01	-9.745364236333774882e-03	4.096981913395734143e-01
2.906508333000000022e+01	-9.736609914677734831e-03	4.097317537092088346e-01
2.906766667000000126e+01	-9.727815308188815513e-03	4.097664330965793966e-01
2.907025000000000148e+01	-9.719075782940806568e-03	4.098000973302251548e-01
2.907283333000000169e+01	-9.710297520442386782e-03	4.098348518902525939e-01
2.907541666999999919e+01	-9.701574229387123147e-03	4.098685973764004120e-01
2.907799999999999940e+01	-9.692810099643622834e-03	4.099034045767546708e-01
2.908058332999999962e+01	-9.684100605644192089e-03	4.099371921484337156e-01
2.908316667000000066e+01	-9.675348883584013529e-03	4.099720207272435357e-01
2.908575000000000088e+01	-9.666651053535726262e-03	4.100058149905985716e-01
2.908833333000000110e+01	-9.657911406362480050e-03	4.100406470385328794e-01
2.909091666999999859e+01	-9.649224820620472265e-03	4.100744292780744704e-01
2.909349999999999881e+01	-9.640496248868210896e-03	4.101092354922247774e-01
2.909608332999999902e+01	-9.631820385528377590e-03	4.101429796872364530e-01
2.909866667000000007e+01	-9.623103832371684638e-03	4.101777582219116036e-01
2.910125000000000028e+01	-9.614439918922579320e-03	4.102114712282763365e-01
2.910383333000000050e+01	-9.605736396523775755e-03	4.102462870738189937e-01
2.910641667000000155e+01	-9.597086294979616586e-03	4.102800575275118988e-01
2.910900000000000176e+01	-9.588399666007501806e-03	4.103149997259148973e-01
2.911158332999999843e+01	-9.579767222600133955e-03	4.103489293575358632e-01
2.911416666999999947e+01	-9.571095507504933861e-03	4.103839268519601235e-01
2.911674999999999969e+01	-9.562478335537942173e-03	4.104179101777983285e-01
2.911933332999999990e+01	-9.553820782914593593e-03	4.104529539469070620e-01
2.912191667000000095e+01	-9.545217253320012474e-03	4.104869838961287543e-01
2.912450000000000117e+01	-9.536573106919044376e-03	4.105220914078074879e-01
2.912708333000000138e+01	-9.527982356245350004e-03	4.105561607232768861e-01
2.912966666999999887e+01	-9.519352258676488238e-03	4.105912813397822880e-01
2.913224999999999909e+01	-9.510775390846404678e-03	4.106253717843452167e-01
2.913483332999999931e+01	-9.502159238379572631e-03	4.106605608510450200e-01
